# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van dagwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/gehomogeniseerde-reeks-maandtemperaturen-de-bilt> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 260:         5.180       52.100       1.90  DE BILT
# 
# YYYYMMDD = Datum (YYYY=jaar MM=maand DD=dag); 
# TG       = Etmaalgemiddelde temperatuur (in 0.1 graden Celsius); 
# 
# STN,YYYYMMDD,   TG
# 
  260,19690913,  187
  260,19690914,  196
  260,19690915,  183
  260,19690916,  170
  260,19690917,  168
  260,19690918,  152
  260,19690919,  117
  260,19690920,  106
  260,19690921,  153
  260,19690922,  144
  260,19690923,  113
  260,19690924,  139
  260,19690925,  142
  260,19690926,  150
  260,19690927,  124
  260,19690928,   96
  260,19690929,  111
  260,19690930,   82
  260,19691001,   97
  260,19691002,  106
  260,19691003,  153
  260,19691004,  153
  260,19691005,  140
  260,19691006,  139
  260,19691007,  157
  260,19691008,  163
  260,19691009,  150
  260,19691010,  127
  260,19691011,  133
  260,19691012,  122
  260,19691013,   91
  260,19691014,  132
  260,19691015,  120
  260,19691016,  112
  260,19691017,  126
  260,19691018,  106
  260,19691019,  108
  260,19691020,  123
  260,19691021,  148
  260,19691022,  142
  260,19691023,  138
  260,19691024,  122
  260,19691025,  116
  260,19691026,  121
  260,19691027,  137
  260,19691028,  132
  260,19691029,  110
  260,19691030,  104
  260,19691031,  121
  260,19691101,  104
  260,19691102,  123
  260,19691103,  146
  260,19691104,   99
  260,19691105,   57
  260,19691106,   34
  260,19691107,   29
  260,19691108,   79
  260,19691109,   75
  260,19691110,   84
  260,19691111,  117
  260,19691112,  106
  260,19691113,   65
  260,19691114,   56
  260,19691115,   63
  260,19691116,   62
  260,19691117,   58
  260,19691118,   46
  260,19691119,  106
  260,19691120,   77
  260,19691121,   66
  260,19691122,   78
  260,19691123,   80
  260,19691124,   39
  260,19691125,    9
  260,19691126,   -2
  260,19691127,   31
  260,19691128,   35
  260,19691129,   18
  260,19691130,  -16
  260,19691201,   -1
  260,19691202,   50
  260,19691203,   49
  260,19691204,    8
  260,19691205,   -8
  260,19691206,  -11
  260,19691207,  -17
  260,19691208,    5
  260,19691209,  -10
  260,19691210,  -65
  260,19691211,  -78
  260,19691212,  -24
  260,19691213,   -3
  260,19691214,    3
  260,19691215,    8
  260,19691216,  -27
  260,19691217,  -70
  260,19691218,  -48
  260,19691219,  -53
  260,19691220,  -85
  260,19691221,  -41
  260,19691222,    2
  260,19691223,   15
  260,19691224,   24
  260,19691225,   35
  260,19691226,   23
  260,19691227,  -19
  260,19691228,  -41
  260,19691229,  -45
  260,19691230,  -28
  260,19691231,  -75
  260,19700101,  -95
  260,19700102,    6
  260,19700103,   -2
  260,19700104,  -37
  260,19700105,  -25
  260,19700106,  -10
  260,19700107,  -41
  260,19700108,  -28
  260,19700109,    9
  260,19700110,   20
  260,19700111,   47
  260,19700112,   39
  260,19700113,   38
  260,19700114,   41
  260,19700115,   37
  260,19700116,   29
  260,19700117,   -8
  260,19700118,   21
  260,19700119,    2
  260,19700120,  -13
  260,19700121,  -31
  260,19700122,  -22
  260,19700123,   15
  260,19700124,   38
  260,19700125,   59
  260,19700126,   66
  260,19700127,   51
  260,19700128,   26
  260,19700129,   11
  260,19700130,   -9
  260,19700131,  -49
  260,19700201,  -60
  260,19700202,   34
  260,19700203,   55
  260,19700204,   36
  260,19700205,   20
  260,19700206,   -8
  260,19700207,    9
  260,19700208,   44
  260,19700209,   35
  260,19700210,   10
  260,19700211,    8
  260,19700212,   -9
  260,19700213,    0
  260,19700214,  -24
  260,19700215,  -53
  260,19700216,  -15
  260,19700217,  -43
  260,19700218,  -32
  260,19700219,    1
  260,19700220,   52
  260,19700221,   44
  260,19700222,   81
  260,19700223,   53
  260,19700224,   44
  260,19700225,   21
  260,19700226,   16
  260,19700227,   -3
  260,19700228,   -7
  260,19700301,   24
  260,19700302,   24
  260,19700303,   10
  260,19700304,    3
  260,19700305,    3
  260,19700306,    7
  260,19700307,    0
  260,19700308,   -9
  260,19700309,   -8
  260,19700310,   -5
  260,19700311,   10
  260,19700312,   33
  260,19700313,   20
  260,19700314,    6
  260,19700315,   12
  260,19700316,   49
  260,19700317,   64
  260,19700318,   59
  260,19700319,   51
  260,19700320,   64
  260,19700321,   73
  260,19700322,   68
  260,19700323,   56
  260,19700324,   47
  260,19700325,   30
  260,19700326,   22
  260,19700327,   19
  260,19700328,   26
  260,19700329,   40
  260,19700330,   69
  260,19700331,   54
  260,19700401,   27
  260,19700402,   12
  260,19700403,   28
  260,19700404,   25
  260,19700405,   23
  260,19700406,   24
  260,19700407,   15
  260,19700408,   15
  260,19700409,   22
  260,19700410,   33
  260,19700411,   45
  260,19700412,   77
  260,19700413,   68
  260,19700414,   47
  260,19700415,   72
  260,19700416,  119
  260,19700417,  120
  260,19700418,  108
  260,19700419,   83
  260,19700420,   62
  260,19700421,   82
  260,19700422,  110
  260,19700423,  108
  260,19700424,  103
  260,19700425,  102
  260,19700426,   70
  260,19700427,   63
  260,19700428,   62
  260,19700429,   56
  260,19700430,   54
  260,19700501,   70
  260,19700502,   95
  260,19700503,  117
  260,19700504,  122
  260,19700505,  150
  260,19700506,  165
  260,19700507,  163
  260,19700508,  169
  260,19700509,  159
  260,19700510,  172
  260,19700511,  175
  260,19700512,  147
  260,19700513,  131
  260,19700514,  132
  260,19700515,  133
  260,19700516,  140
  260,19700517,  129
  260,19700518,  130
  260,19700519,  123
  260,19700520,  111
  260,19700521,  103
  260,19700522,   83
  260,19700523,  106
  260,19700524,  137
  260,19700525,  145
  260,19700526,  129
  260,19700527,  100
  260,19700528,  120
  260,19700529,  129
  260,19700530,  135
  260,19700531,  139
  260,19700601,  135
  260,19700602,  119
  260,19700603,  138
  260,19700604,  150
  260,19700605,  171
  260,19700606,  203
  260,19700607,  221
  260,19700608,  231
  260,19700609,  233
  260,19700610,  220
  260,19700611,  209
  260,19700612,  166
  260,19700613,  143
  260,19700614,  124
  260,19700615,  127
  260,19700616,  154
  260,19700617,  199
  260,19700618,  209
  260,19700619,  203
  260,19700620,  197
  260,19700621,  185
  260,19700622,  204
  260,19700623,  180
  260,19700624,  162
  260,19700625,  169
  260,19700626,  181
  260,19700627,  207
  260,19700628,  166
  260,19700629,  139
  260,19700630,  130
  260,19700701,  133
  260,19700702,  124
  260,19700703,  134
  260,19700704,  142
  260,19700705,  168
  260,19700706,  193
  260,19700707,  223
  260,19700708,  223
  260,19700709,  183
  260,19700710,  156
  260,19700711,  150
  260,19700712,  169
  260,19700713,  186
  260,19700714,  130
  260,19700715,  131
  260,19700716,  124
  260,19700717,  127
  260,19700718,  147
  260,19700719,  148
  260,19700720,  124
  260,19700721,  128
  260,19700722,  139
  260,19700723,  154
  260,19700724,  174
  260,19700725,  139
  260,19700726,  146
  260,19700727,  170
  260,19700728,  190
  260,19700729,  163
  260,19700730,  165
  260,19700731,  189
  260,19700801,  194
  260,19700802,  219
  260,19700803,  214
  260,19700804,  202
  260,19700805,  201
  260,19700806,  203
  260,19700807,  185
  260,19700808,  162
  260,19700809,  173
  260,19700810,  158
  260,19700811,  153
  260,19700812,  146
  260,19700813,  185
  260,19700814,  165
  260,19700815,  145
  260,19700816,  154
  260,19700817,  135
  260,19700818,  147
  260,19700819,  170
  260,19700820,  162
  260,19700821,  146
  260,19700822,  149
  260,19700823,  162
  260,19700824,  177
  260,19700825,  153
  260,19700826,  158
  260,19700827,  167
  260,19700828,  149
  260,19700829,  183
  260,19700830,  174
  260,19700831,  168
  260,19700901,  152
  260,19700902,  141
  260,19700903,  155
  260,19700904,  150
  260,19700905,  158
  260,19700906,  136
  260,19700907,  153
  260,19700908,  171
  260,19700909,  153
  260,19700910,  140
  260,19700911,  132
  260,19700912,  133
  260,19700913,  131
  260,19700914,  143
  260,19700915,  165
  260,19700916,  128
  260,19700917,  140
  260,19700918,  138
  260,19700919,  152
  260,19700920,  157
  260,19700921,  148
  260,19700922,  116
  260,19700923,  104
  260,19700924,  108
  260,19700925,  144
  260,19700926,  156
  260,19700927,  162
  260,19700928,  163
  260,19700929,  150
  260,19700930,  132
  260,19701001,  125
  260,19701002,  120
  260,19701003,  103
  260,19701004,  114
  260,19701005,  140
  260,19701006,  132
  260,19701007,  109
  260,19701008,   90
  260,19701009,   95
  260,19701010,  123
  260,19701011,  158
  260,19701012,  137
  260,19701013,  127
  260,19701014,  107
  260,19701015,   82
  260,19701016,   70
  260,19701017,   77
  260,19701018,   95
  260,19701019,  104
  260,19701020,   67
  260,19701021,   81
  260,19701022,   80
  260,19701023,   89
  260,19701024,  103
  260,19701025,  113
  260,19701026,  103
  260,19701027,   86
  260,19701028,  117
  260,19701029,  109
  260,19701030,  128
  260,19701031,  128
  260,19701101,  124
  260,19701102,  128
  260,19701103,  128
  260,19701104,  102
  260,19701105,   99
  260,19701106,   69
  260,19701107,   47
  260,19701108,   43
  260,19701109,   91
  260,19701110,   69
  260,19701111,  114
  260,19701112,   91
  260,19701113,   57
  260,19701114,   56
  260,19701115,   51
  260,19701116,   38
  260,19701117,   57
  260,19701118,  105
  260,19701119,  103
  260,19701120,   64
  260,19701121,   58
  260,19701122,   29
  260,19701123,   52
  260,19701124,   70
  260,19701125,   65
  260,19701126,   55
  260,19701127,   53
  260,19701128,   52
  260,19701129,   93
  260,19701130,   89
  260,19701201,   76
  260,19701202,   70
  260,19701203,   70
  260,19701204,   63
  260,19701205,   70
  260,19701206,   64
  260,19701207,   54
  260,19701208,   47
  260,19701209,   50
  260,19701210,   72
  260,19701211,   51
  260,19701212,   16
  260,19701213,   55
  260,19701214,   47
  260,19701215,   50
  260,19701216,   29
  260,19701217,   13
  260,19701218,   47
  260,19701219,   74
  260,19701220,   51
  260,19701221,   27
  260,19701222,   10
  260,19701223,  -21
  260,19701224,  -37
  260,19701225,  -31
  260,19701226,  -46
  260,19701227,  -64
  260,19701228,  -29
  260,19701229,  -27
  260,19701230,  -25
  260,19701231,  -49
  260,19710101,  -60
  260,19710102,  -10
  260,19710103,  -20
  260,19710104,  -58
  260,19710105,  -90
  260,19710106,  -85
  260,19710107,   22
  260,19710108,   38
  260,19710109,   20
  260,19710110,   25
  260,19710111,   38
  260,19710112,   16
  260,19710113,   22
  260,19710114,    4
  260,19710115,   24
  260,19710116,   37
  260,19710117,   33
  260,19710118,   16
  260,19710119,   67
  260,19710120,   46
  260,19710121,   38
  260,19710122,   46
  260,19710123,   71
  260,19710124,   65
  260,19710125,   67
  260,19710126,   72
  260,19710127,   68
  260,19710128,   58
  260,19710129,   39
  260,19710130,   37
  260,19710131,   63
  260,19710201,   18
  260,19710202,   -5
  260,19710203,   55
  260,19710204,   69
  260,19710205,   55
  260,19710206,   48
  260,19710207,   50
  260,19710208,   62
  260,19710209,   59
  260,19710210,   37
  260,19710211,   21
  260,19710212,   45
  260,19710213,   67
  260,19710214,   44
  260,19710215,   44
  260,19710216,   29
  260,19710217,   15
  260,19710218,   43
  260,19710219,   30
  260,19710220,   17
  260,19710221,   66
  260,19710222,   48
  260,19710223,   45
  260,19710224,   52
  260,19710225,   48
  260,19710226,   25
  260,19710227,  -12
  260,19710228,   -8
  260,19710301,  -14
  260,19710302,  -20
  260,19710303,  -38
  260,19710304,  -64
  260,19710305,  -62
  260,19710306,  -72
  260,19710307,  -48
  260,19710308,    7
  260,19710309,   38
  260,19710310,   24
  260,19710311,   28
  260,19710312,   38
  260,19710313,   55
  260,19710314,   56
  260,19710315,   60
  260,19710316,   46
  260,19710317,   61
  260,19710318,   85
  260,19710319,   83
  260,19710320,   70
  260,19710321,   69
  260,19710322,   39
  260,19710323,   37
  260,19710324,   66
  260,19710325,   72
  260,19710326,   49
  260,19710327,   25
  260,19710328,   25
  260,19710329,   49
  260,19710330,   44
  260,19710331,   42
  260,19710401,   54
  260,19710402,   77
  260,19710403,   58
  260,19710404,   85
  260,19710405,   75
  260,19710406,   68
  260,19710407,   69
  260,19710408,   85
  260,19710409,   79
  260,19710410,   71
  260,19710411,   56
  260,19710412,   65
  260,19710413,   68
  260,19710414,  110
  260,19710415,  115
  260,19710416,   69
  260,19710417,   56
  260,19710418,   80
  260,19710419,   91
  260,19710420,  103
  260,19710421,  116
  260,19710422,  156
  260,19710423,  182
  260,19710424,   99
  260,19710425,   49
  260,19710426,   49
  260,19710427,   52
  260,19710428,   54
  260,19710429,   65
  260,19710430,   61
  260,19710501,   82
  260,19710502,   88
  260,19710503,  108
  260,19710504,  122
  260,19710505,  139
  260,19710506,  151
  260,19710507,  182
  260,19710508,  158
  260,19710509,  127
  260,19710510,  142
  260,19710511,  177
  260,19710512,  189
  260,19710513,  157
  260,19710514,  125
  260,19710515,  143
  260,19710516,  139
  260,19710517,  147
  260,19710518,  140
  260,19710519,  148
  260,19710520,  128
  260,19710521,  130
  260,19710522,  136
  260,19710523,  155
  260,19710524,  128
  260,19710525,  100
  260,19710526,  130
  260,19710527,  135
  260,19710528,  117
  260,19710529,  120
  260,19710530,  150
  260,19710531,  167
  260,19710601,  165
  260,19710602,  190
  260,19710603,  205
  260,19710604,  177
  260,19710605,  145
  260,19710606,  132
  260,19710607,  122
  260,19710608,  132
  260,19710609,  142
  260,19710610,  147
  260,19710611,  150
  260,19710612,  135
  260,19710613,  133
  260,19710614,  123
  260,19710615,   91
  260,19710616,  115
  260,19710617,  112
  260,19710618,  110
  260,19710619,  119
  260,19710620,  122
  260,19710621,  137
  260,19710622,  130
  260,19710623,  138
  260,19710624,  148
  260,19710625,  168
  260,19710626,  149
  260,19710627,  142
  260,19710628,  117
  260,19710629,  137
  260,19710630,  136
  260,19710701,  143
  260,19710702,  157
  260,19710703,  156
  260,19710704,  195
  260,19710705,  209
  260,19710706,  194
  260,19710707,  190
  260,19710708,  219
  260,19710709,  227
  260,19710710,  201
  260,19710711,  204
  260,19710712,  173
  260,19710713,  145
  260,19710714,  160
  260,19710715,  180
  260,19710716,  142
  260,19710717,  117
  260,19710718,  123
  260,19710719,  131
  260,19710720,  149
  260,19710721,  141
  260,19710722,  156
  260,19710723,  185
  260,19710724,  199
  260,19710725,  181
  260,19710726,  189
  260,19710727,  189
  260,19710728,  171
  260,19710729,  153
  260,19710730,  182
  260,19710731,  184
  260,19710801,  182
  260,19710802,  187
  260,19710803,  192
  260,19710804,  176
  260,19710805,  182
  260,19710806,  182
  260,19710807,  161
  260,19710808,  151
  260,19710809,  163
  260,19710810,  184
  260,19710811,  149
  260,19710812,  153
  260,19710813,  167
  260,19710814,  170
  260,19710815,  155
  260,19710816,  135
  260,19710817,  145
  260,19710818,  192
  260,19710819,  226
  260,19710820,  204
  260,19710821,  188
  260,19710822,  189
  260,19710823,  169
  260,19710824,  169
  260,19710825,  158
  260,19710826,  159
  260,19710827,  156
  260,19710828,  169
  260,19710829,  178
  260,19710830,  167
  260,19710831,  152
  260,19710901,  161
  260,19710902,  150
  260,19710903,  169
  260,19710904,  159
  260,19710905,  134
  260,19710906,  144
  260,19710907,  156
  260,19710908,  167
  260,19710909,  143
  260,19710910,  135
  260,19710911,  126
  260,19710912,  125
  260,19710913,  139
  260,19710914,  113
  260,19710915,  104
  260,19710916,   87
  260,19710917,  110
  260,19710918,  123
  260,19710919,  111
  260,19710920,  132
  260,19710921,  136
  260,19710922,  163
  260,19710923,  164
  260,19710924,  143
  260,19710925,  109
  260,19710926,   99
  260,19710927,  124
  260,19710928,  116
  260,19710929,   99
  260,19710930,  139
  260,19711001,  157
  260,19711002,  139
  260,19711003,  136
  260,19711004,  120
  260,19711005,   76
  260,19711006,   69
  260,19711007,   99
  260,19711008,  108
  260,19711009,  139
  260,19711010,  146
  260,19711011,  151
  260,19711012,  141
  260,19711013,   95
  260,19711014,   62
  260,19711015,   40
  260,19711016,   59
  260,19711017,   76
  260,19711018,  127
  260,19711019,  153
  260,19711020,  112
  260,19711021,  127
  260,19711022,  146
  260,19711023,  118
  260,19711024,  114
  260,19711025,  108
  260,19711026,   90
  260,19711027,   72
  260,19711028,   64
  260,19711029,   69
  260,19711030,   43
  260,19711031,   85
  260,19711101,   98
  260,19711102,  107
  260,19711103,  111
  260,19711104,  100
  260,19711105,  107
  260,19711106,   92
  260,19711107,   68
  260,19711108,   69
  260,19711109,   58
  260,19711110,   21
  260,19711111,    1
  260,19711112,   40
  260,19711113,   54
  260,19711114,   60
  260,19711115,   85
  260,19711116,   96
  260,19711117,   60
  260,19711118,   65
  260,19711119,   -4
  260,19711120,  -10
  260,19711121,   39
  260,19711122,   28
  260,19711123,   17
  260,19711124,    9
  260,19711125,   44
  260,19711126,   88
  260,19711127,   75
  260,19711128,   67
  260,19711129,   50
  260,19711130,   23
  260,19711201,   44
  260,19711202,   40
  260,19711203,   24
  260,19711204,   21
  260,19711205,   61
  260,19711206,   53
  260,19711207,   62
  260,19711208,   49
  260,19711209,   59
  260,19711210,   91
  260,19711211,   86
  260,19711212,   77
  260,19711213,   73
  260,19711214,   56
  260,19711215,   77
  260,19711216,   76
  260,19711217,    5
  260,19711218,   22
  260,19711219,   72
  260,19711220,   92
  260,19711221,  110
  260,19711222,   91
  260,19711223,   72
  260,19711224,   57
  260,19711225,   65
  260,19711226,   39
  260,19711227,   54
  260,19711228,   25
  260,19711229,    0
  260,19711230,   13
  260,19711231,   19
  260,19720101,   20
  260,19720102,   20
  260,19720103,    8
  260,19720104,   13
  260,19720105,   28
  260,19720106,   14
  260,19720107,    1
  260,19720108,   -1
  260,19720109,   20
  260,19720110,   17
  260,19720111,   66
  260,19720112,   70
  260,19720113,   50
  260,19720114,   34
  260,19720115,   10
  260,19720116,    9
  260,19720117,  -58
  260,19720118,  -82
  260,19720119,   22
  260,19720120,   10
  260,19720121,    5
  260,19720122,  -22
  260,19720123,   12
  260,19720124,   18
  260,19720125,   24
  260,19720126,    6
  260,19720127,   30
  260,19720128,   -4
  260,19720129,  -38
  260,19720130,  -76
  260,19720131,  -62
  260,19720201,  -37
  260,19720202,   30
  260,19720203,   47
  260,19720204,   40
  260,19720205,   37
  260,19720206,   53
  260,19720207,   70
  260,19720208,   53
  260,19720209,   42
  260,19720210,   22
  260,19720211,   47
  260,19720212,   47
  260,19720213,   34
  260,19720214,   39
  260,19720215,   23
  260,19720216,   52
  260,19720217,   58
  260,19720218,   24
  260,19720219,   19
  260,19720220,   16
  260,19720221,   32
  260,19720222,   54
  260,19720223,   43
  260,19720224,   42
  260,19720225,   40
  260,19720226,   19
  260,19720227,   19
  260,19720228,   39
  260,19720229,   43
  260,19720301,   51
  260,19720302,   48
  260,19720303,   65
  260,19720304,   52
  260,19720305,   50
  260,19720306,   56
  260,19720307,   54
  260,19720308,   47
  260,19720309,   30
  260,19720310,   29
  260,19720311,    8
  260,19720312,   -3
  260,19720313,   21
  260,19720314,   80
  260,19720315,   96
  260,19720316,   98
  260,19720317,   95
  260,19720318,  101
  260,19720319,   83
  260,19720320,   89
  260,19720321,   87
  260,19720322,   66
  260,19720323,   66
  260,19720324,   56
  260,19720325,   85
  260,19720326,   75
  260,19720327,   61
  260,19720328,   46
  260,19720329,   61
  260,19720330,   83
  260,19720331,   93
  260,19720401,   89
  260,19720402,  105
  260,19720403,   94
  260,19720404,   88
  260,19720405,   89
  260,19720406,   85
  260,19720407,  111
  260,19720408,   82
  260,19720409,   86
  260,19720410,   66
  260,19720411,   65
  260,19720412,   73
  260,19720413,   68
  260,19720414,   87
  260,19720415,   66
  260,19720416,   63
  260,19720417,   68
  260,19720418,   69
  260,19720419,   62
  260,19720420,   70
  260,19720421,   75
  260,19720422,   92
  260,19720423,   70
  260,19720424,   71
  260,19720425,   46
  260,19720426,   73
  260,19720427,   61
  260,19720428,   68
  260,19720429,   77
  260,19720430,   96
  260,19720501,  137
  260,19720502,  143
  260,19720503,  149
  260,19720504,  131
  260,19720505,  122
  260,19720506,  123
  260,19720507,  122
  260,19720508,  156
  260,19720509,  120
  260,19720510,   96
  260,19720511,  115
  260,19720512,   90
  260,19720513,   79
  260,19720514,   95
  260,19720515,   94
  260,19720516,  103
  260,19720517,   66
  260,19720518,   79
  260,19720519,  107
  260,19720520,  132
  260,19720521,  129
  260,19720522,  155
  260,19720523,  163
  260,19720524,  127
  260,19720525,  130
  260,19720526,  133
  260,19720527,  100
  260,19720528,  113
  260,19720529,  122
  260,19720530,  111
  260,19720531,  110
  260,19720601,  110
  260,19720602,  113
  260,19720603,  133
  260,19720604,  167
  260,19720605,  163
  260,19720606,  115
  260,19720607,  129
  260,19720608,  119
  260,19720609,  121
  260,19720610,  110
  260,19720611,  122
  260,19720612,  117
  260,19720613,  132
  260,19720614,  133
  260,19720615,  117
  260,19720616,  122
  260,19720617,  137
  260,19720618,  152
  260,19720619,  131
  260,19720620,  132
  260,19720621,  141
  260,19720622,  120
  260,19720623,  121
  260,19720624,  130
  260,19720625,  158
  260,19720626,  185
  260,19720627,  184
  260,19720628,  150
  260,19720629,  138
  260,19720630,  120
  260,19720701,  119
  260,19720702,  131
  260,19720703,  148
  260,19720704,  169
  260,19720705,  204
  260,19720706,  169
  260,19720707,  161
  260,19720708,  140
  260,19720709,  154
  260,19720710,  145
  260,19720711,  146
  260,19720712,  142
  260,19720713,  160
  260,19720714,  159
  260,19720715,  167
  260,19720716,  202
  260,19720717,  200
  260,19720718,  237
  260,19720719,  240
  260,19720720,  253
  260,19720721,  242
  260,19720722,  194
  260,19720723,  188
  260,19720724,  182
  260,19720725,  158
  260,19720726,  149
  260,19720727,  147
  260,19720728,  162
  260,19720729,  165
  260,19720730,  153
  260,19720731,  156
  260,19720801,  155
  260,19720802,  146
  260,19720803,  144
  260,19720804,  145
  260,19720805,  160
  260,19720806,  187
  260,19720807,  192
  260,19720808,  188
  260,19720809,  155
  260,19720810,  166
  260,19720811,  156
  260,19720812,  159
  260,19720813,  178
  260,19720814,  173
  260,19720815,  158
  260,19720816,  148
  260,19720817,  150
  260,19720818,  134
  260,19720819,  133
  260,19720820,  159
  260,19720821,  149
  260,19720822,  140
  260,19720823,  131
  260,19720824,  142
  260,19720825,  139
  260,19720826,  137
  260,19720827,  147
  260,19720828,  155
  260,19720829,  155
  260,19720830,  158
  260,19720831,  153
  260,19720901,  145
  260,19720902,  137
  260,19720903,  145
  260,19720904,  131
  260,19720905,  126
  260,19720906,  138
  260,19720907,  156
  260,19720908,  150
  260,19720909,  154
  260,19720910,  112
  260,19720911,  109
  260,19720912,  116
  260,19720913,  115
  260,19720914,  123
  260,19720915,  107
  260,19720916,  110
  260,19720917,  103
  260,19720918,  114
  260,19720919,  105
  260,19720920,   98
  260,19720921,   99
  260,19720922,  114
  260,19720923,  110
  260,19720924,  112
  260,19720925,   94
  260,19720926,  106
  260,19720927,  119
  260,19720928,   99
  260,19720929,  106
  260,19720930,  104
  260,19721001,   97
  260,19721002,   92
  260,19721003,   78
  260,19721004,   74
  260,19721005,   96
  260,19721006,  110
  260,19721007,  108
  260,19721008,  110
  260,19721009,  108
  260,19721010,  102
  260,19721011,   97
  260,19721012,   89
  260,19721013,   83
  260,19721014,   80
  260,19721015,   95
  260,19721016,  108
  260,19721017,   81
  260,19721018,   79
  260,19721019,   47
  260,19721020,   49
  260,19721021,   52
  260,19721022,   92
  260,19721023,  118
  260,19721024,   95
  260,19721025,   73
  260,19721026,   77
  260,19721027,  139
  260,19721028,  107
  260,19721029,   78
  260,19721030,   91
  260,19721031,   83
  260,19721101,   70
  260,19721102,   95
  260,19721103,   87
  260,19721104,  104
  260,19721105,  105
  260,19721106,  116
  260,19721107,  120
  260,19721108,   80
  260,19721109,   69
  260,19721110,   87
  260,19721111,   52
  260,19721112,   65
  260,19721113,   78
  260,19721114,   38
  260,19721115,   36
  260,19721116,   23
  260,19721117,   27
  260,19721118,   24
  260,19721119,   14
  260,19721120,   71
  260,19721121,   68
  260,19721122,   67
  260,19721123,   46
  260,19721124,   36
  260,19721125,   17
  260,19721126,   14
  260,19721127,   41
  260,19721128,   34
  260,19721129,   44
  260,19721130,   61
  260,19721201,   71
  260,19721202,   94
  260,19721203,   63
  260,19721204,   57
  260,19721205,   71
  260,19721206,  106
  260,19721207,   71
  260,19721208,   45
  260,19721209,   43
  260,19721210,   65
  260,19721211,   53
  260,19721212,   53
  260,19721213,   96
  260,19721214,   96
  260,19721215,   59
  260,19721216,   19
  260,19721217,   22
  260,19721218,   17
  260,19721219,    5
  260,19721220,    3
  260,19721221,  -17
  260,19721222,  -39
  260,19721223,  -22
  260,19721224,   -1
  260,19721225,  -11
  260,19721226,   21
  260,19721227,   31
  260,19721228,   32
  260,19721229,    0
  260,19721230,  -38
  260,19721231,  -50
  260,19730101,  -27
  260,19730102,   18
  260,19730103,   35
  260,19730104,   23
  260,19730105,    3
  260,19730106,   29
  260,19730107,   23
  260,19730108,   40
  260,19730109,   36
  260,19730110,   29
  260,19730111,   32
  260,19730112,   19
  260,19730113,  -13
  260,19730114,   32
  260,19730115,   57
  260,19730116,   23
  260,19730117,    6
  260,19730118,   17
  260,19730119,   -2
  260,19730120,   11
  260,19730121,   32
  260,19730122,   23
  260,19730123,   24
  260,19730124,   39
  260,19730125,   27
  260,19730126,   54
  260,19730127,   60
  260,19730128,   47
  260,19730129,   76
  260,19730130,   73
  260,19730131,   38
  260,19730201,   15
  260,19730202,   17
  260,19730203,    8
  260,19730204,  -18
  260,19730205,    9
  260,19730206,   65
  260,19730207,   78
  260,19730208,   69
  260,19730209,   53
  260,19730210,   31
  260,19730211,   34
  260,19730212,   54
  260,19730213,   15
  260,19730214,   14
  260,19730215,   25
  260,19730216,    2
  260,19730217,    9
  260,19730218,   25
  260,19730219,   48
  260,19730220,   70
  260,19730221,   70
  260,19730222,   47
  260,19730223,   26
  260,19730224,    9
  260,19730225,    7
  260,19730226,    2
  260,19730227,    5
  260,19730228,   20
  260,19730301,   47
  260,19730302,   43
  260,19730303,   61
  260,19730304,   71
  260,19730305,   68
  260,19730306,   49
  260,19730307,   38
  260,19730308,   59
  260,19730309,   49
  260,19730310,   27
  260,19730311,   46
  260,19730312,   40
  260,19730313,   24
  260,19730314,   30
  260,19730315,   47
  260,19730316,   29
  260,19730317,   52
  260,19730318,   64
  260,19730319,   47
  260,19730320,   66
  260,19730321,   60
  260,19730322,   55
  260,19730323,   63
  260,19730324,   87
  260,19730325,   71
  260,19730326,   54
  260,19730327,   46
  260,19730328,   67
  260,19730329,   69
  260,19730330,   60
  260,19730331,   55
  260,19730401,   69
  260,19730402,   53
  260,19730403,   37
  260,19730404,   33
  260,19730405,   82
  260,19730406,   66
  260,19730407,   50
  260,19730408,   37
  260,19730409,   31
  260,19730410,   40
  260,19730411,   50
  260,19730412,   31
  260,19730413,   31
  260,19730414,   43
  260,19730415,   73
  260,19730416,   87
  260,19730417,   74
  260,19730418,   63
  260,19730419,   53
  260,19730420,   49
  260,19730421,   38
  260,19730422,   67
  260,19730423,   68
  260,19730424,   92
  260,19730425,   83
  260,19730426,   73
  260,19730427,   87
  260,19730428,   87
  260,19730429,   82
  260,19730430,   92
  260,19730501,   89
  260,19730502,   74
  260,19730503,  118
  260,19730504,  137
  260,19730505,  124
  260,19730506,  114
  260,19730507,   96
  260,19730508,   84
  260,19730509,  108
  260,19730510,   85
  260,19730511,   80
  260,19730512,   98
  260,19730513,   99
  260,19730514,   79
  260,19730515,   77
  260,19730516,   87
